product_url,image_url,product_name,product_price
https://www.glassesshop.com/eyeglasses/fp1400,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5984140b2e5de.jpg",Plymouth - Black/Yellow,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1326,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201705/5912aaaa87f59.jpg",West - Black,$19.95
https://www.glassesshop.com/eyeglasses/fz0981,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201704/58f85d773bdbc.jpg",Miami - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fp1280,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201701/587f15a444dea.jpg",Wood - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1275,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201701/587f15a43b051.jpg",Land - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1232,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c10c9a48.jpg",Trenton - Brown,$19.95
https://www.glassesshop.com/eyeglasses/fp1168,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201605/57917ed398985.jpg",Coolidge - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1111,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe67e0444.jpg",Hyannis - Blue,$29.95
https://www.glassesshop.com/eyeglasses/fp1110,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c09ca95e.jpg",Hyannis - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1092,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201512/57917ff4c3ef4.jpg",Hoboken - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp0481,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bff5b8d688ec.jpg",Steven - Black/Crystal,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1388,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/16052822_70356.jpg",Alieen - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1385,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d19e458fac.jpg",Laurie - Red,$29.95
https://www.glassesshop.com/eyeglasses/fp1925,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201912/5de9b8b3b1058.jpg",Brewster - Blue,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1376,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d538035f1cae.jpg",Blume - Black,$29.95
https://www.glassesshop.com/eyeglasses/fz1361,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5da6c9eb55f20.jpg",Milton - Tortoise,"
                                        "
https://www.glassesshop.com/eyeglasses/ft0308,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/06053214_42811.jpg",Berenice - Black,$39.95
https://www.glassesshop.com/eyeglasses/fz1313,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5da6c9ddd1d17.jpg",Whittier - Black/Blue,$29.95
https://www.glassesshop.com/eyeglasses/fp1885,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ce3acf596d73.jpg",Fitchy - Mblack,$24.95
https://www.glassesshop.com/eyeglasses/sup0656,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf9668b927b.jpg",Morgan - Black/Pink,$29.95
https://www.glassesshop.com/eyeglasses/sup0652,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf966894c67.jpg",Mika - Multicolor,$29.95
https://www.glassesshop.com/eyeglasses/fp1855,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd4e0aa.jpg",Tate - Pink,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1851,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd35b1d.jpg",Stuart - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1845,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd10fc9.jpg",Stowe - Crystal/Golden,$24.95
https://www.glassesshop.com/eyeglasses/sup0632,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc806c835d09.jpg",Spender - Crystal,$19.95
https://www.glassesshop.com/eyeglasses/fp1864,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/15044300_85179.jpg",Arad - Mblack/Pink,$29.95
https://www.glassesshop.com/eyeglasses/fp1861,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc16d555239d.jpg",Latch - Mblack,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1836,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/06052841_94821.jpg",Husk - Lavender,$19.95
https://www.glassesshop.com/eyeglasses/fp1827,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b421b56d.jpg",Corwins - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1824,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d01d7454b580.jpg",Rado Avaitor - Tortoise,$39.95
https://www.glassesshop.com/eyeglasses/fp1822,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d01d74541c93.jpg",Rado Avaitor - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1301,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b513d155.jpg",Moore - Black/Red,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1300,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b5139426.jpg",Moore - Burgundy,$29.95
https://www.glassesshop.com/eyeglasses/sup0622,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/16050215_78132.jpg",Wilker - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1843,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b513530b.jpg",Buttler - Gray,$19.95
https://www.glassesshop.com/eyeglasses/fp1842,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b51304ec.jpg",Buttler - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/fp1813,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd6959878.jpg",Niagara - Mblack,$39.95
https://www.glassesshop.com/eyeglasses/fp1810,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99d16405224.jpg",Gloversville - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1808,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd424d2e7.jpg",Hempstead - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1806,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c3549a36.jpg",Watertown - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1795,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd42379cf.jpg",Syracuse - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1794,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4235043.jpg",Syracuse - Red,$19.95
https://www.glassesshop.com/eyeglasses/fm1375,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99d163f24f4.jpg",Oswego - Black/Golden,$29.95
https://www.glassesshop.com/eyeglasses/fm1373,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd282ce16.jpg",Oswego - Rose Gold,"
                                        "
https://www.glassesshop.com/eyeglasses/fm1366,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd2818eb5.jpg",Atlantic - Silver,$24.95
https://www.glassesshop.com/eyeglasses/fm1360,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99d3d61e6c4.jpg",Tupelo - Gunmetal,$29.95
https://www.glassesshop.com/eyeglasses/ft0281,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c4fb879e6de4.jpg",Ingersoll - Black/Golden,"
                                        "
https://www.glassesshop.com/eyeglasses/sup0596,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c3403883beb4.jpg",Hutt - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/ft0278,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/15044902_41006.jpg",Hughes - Purple/Golden,$44.95
https://www.glassesshop.com/eyeglasses/ft0276,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/13002531_73626.jpg",Huggins - Rose Gold,$39.95
https://www.glassesshop.com/eyeglasses/fp1781,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c244586d5558.jpg",Hubbard - Purple,$19.95
https://www.glassesshop.com/eyeglasses/sm0873,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436850a116.jpg",Hoyle - Green,$19.95
https://www.glassesshop.com/eyeglasses/fz1283,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c9879462fa79.jpg",Hodgson - Tortoise,"
                                        "
https://www.glassesshop.com/eyeglasses/fm1354,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c0286055.jpg",Haywood - Black/Rose Gold,$29.95
https://www.glassesshop.com/eyeglasses/fm1351,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c24367444214.jpg",Hawthorn - Blue,"
                                        "
https://www.glassesshop.com/eyeglasses/fm1349,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8bf2e7292.jpg",Hawthorn - Black,$29.95
https://www.glassesshop.com/eyeglasses/fm1330,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5bf5215ef1227.jpg",Goose - Purple/Silver,$29.95
https://www.glassesshop.com/eyeglasses/sup0561,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb050372.jpg",Giles - Red,$29.95
https://www.glassesshop.com/eyeglasses/fz1280,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be91fb009f06.jpg",Finn - Black,$29.95
https://www.glassesshop.com/eyeglasses/fz1266,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc508523f7d.jpg",Evelyn - Blue/Red,$29.95
https://www.glassesshop.com/eyeglasses/fz1265,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc5085205a8.jpg",Evelyn - Black,$29.95
https://www.glassesshop.com/eyeglasses/fz1264,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be9428e889f0.jpg",Evangeline - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fz1262,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be9428e8789e.jpg",Evangeline - Crystal,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1255,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/15050333_13355.jpg",Dinah - Black,$29.95
https://www.glassesshop.com/eyeglasses/fm1306,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4ef63437c.jpg",Uriah - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1248,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5daeb8c3eca95.jpg",Beulah - Purple,$29.95
https://www.glassesshop.com/eyeglasses/fz1245,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5daeb8abf00a7.jpg",Beulah - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1760,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc376c7f1.jpg",Nathan - Burgundy,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1756,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc1757b0e.jpg",Nat - Blue,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1755,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc10357e2.jpg",Nat - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1754,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc08a2718.jpg",Myron - Green/Black,"
                                        "
https://www.glassesshop.com/eyeglasses/sup0509,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4db905cc420.jpg",Sid - Gunmetal,$34.95
https://www.glassesshop.com/eyeglasses/sm0853,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4eeb5e4ce0e.jpg",Rupert - Gunmetal,$39.95
https://www.glassesshop.com/eyeglasses/fz1204,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/15045306_34812.jpg",Roy - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1743,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e38ac367.jpg",Otis - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/fp1741,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e29687a1.jpg",Oswald - Mblack,$19.95
https://www.glassesshop.com/eyeglasses/fp1737,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4e09a07ff.jpg",Oswald - Crystal,$19.95
https://www.glassesshop.com/eyeglasses/fp1734,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4c4df241aee.jpg",Osmond - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1726,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfe787e60.jpg",Dove - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1721,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfc097a19.jpg",Olga - Tortoise,$34.95
https://www.glassesshop.com/eyeglasses/fp1720,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfb8b0060.jpg",Olga - Black,$34.95
https://www.glassesshop.com/eyeglasses/fp1662,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/16050500_61348.jpg",Earl - Black/Crystal,$19.95
https://www.glassesshop.com/eyeglasses/fp1663,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10dff43cee3.jpg",Earl - Brown,$19.95
https://www.glassesshop.com/eyeglasses/fp1665,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e0038de19.jpg",Edwiin - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1668,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e0ab1b83b.jpg",Defoe - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1675,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e0e40df62.jpg",Dillon - Gray,$24.95
https://www.glassesshop.com/eyeglasses/fz1160,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0fae30e863a.jpg",Enoch - Black/White,$29.95
https://www.glassesshop.com/eyeglasses/fp1694,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b03be9136d0a.jpg",Lexingto - Clear Pattern,$19.95
https://www.glassesshop.com/eyeglasses/fp1699,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be3f5b1f358c.jpg",Novia - Tortoise/Yellow,$12.95
https://www.glassesshop.com/eyeglasses/fp1646,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7e9d5f420.jpg",Angel  Wayframe - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1639,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7e5e63870.jpg",Mason - Black,$29.95
https://www.glassesshop.com/eyeglasses/fm1178,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5acd6490199b1.jpg",Plato - Gunmetal,$19.95
https://www.glassesshop.com/eyeglasses/fp1593,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afb96132cd4f.jpg",Jerry - Gray,$24.95
https://www.glassesshop.com/eyeglasses/fp1565,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201803/5ab494fb9d10f.jpg",Thomasville - Blue,$24.95
https://www.glassesshop.com/eyeglasses/fp1563,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201909/06052122_57589.jpg",Thomasville - Crystal,$24.95
https://www.glassesshop.com/eyeglasses/fp1543,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201801/5a65815a83b38.jpg",Adam - Black,$24.95
https://www.glassesshop.com/eyeglasses/fp1503,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201712/5a2f93614bf24.jpg",Joyce - Red,$12.95
https://www.glassesshop.com/eyeglasses/fp1502,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5dc4c133d4808.jpg",Astrid - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1444,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5ae43de8e528c.jpg",Norwalk - Gray,$19.95
https://www.glassesshop.com/eyeglasses/fp1454,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d18c990255.jpg",Valentina - Red,$12.95
https://www.glassesshop.com/eyeglasses/fp1439,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c1eeeda1.jpg",Prince - Black,$19.95
https://www.glassesshop.com/eyeglasses/fp1437,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201711/59fd64610009d.jpg",Prince - Black/Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1411,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e45984a5749.jpg",Kelowna - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fz1098,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e01c8d16413.jpg",Laura - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fz1090,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e01c540b457.jpg",Mandy - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp1383,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5991584518706.jpg",Douglas - Tortoise,$24.95
https://www.glassesshop.com/eyeglasses/fz1016,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201707/595c863e65d33.jpg",Iowa - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1362,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c8721b66b2c8.jpg",Evansville - Tortoise,$19.95
https://www.glassesshop.com/eyeglasses/fz0890,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5ddb8c69cf1b8.jpg",Jefferson - Tortoise,$29.95
https://www.glassesshop.com/eyeglasses/fz0889,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be3fd2461700.jpg",Jefferson - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1134,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ebec431e.jpg",Paine clip-on - Purple,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1133,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ebfd1a76.jpg",Paine clip-on - Black,"
                                        "
https://www.glassesshop.com/eyeglasses/fp1113,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe752b1a8.jpg",Hyannis - Brown,$29.95
https://www.glassesshop.com/eyeglasses/fp1094,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201512/57917ff2a0fc4.jpg",Jersey - Red,$19.95
https://www.glassesshop.com/eyeglasses/fp1093,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201512/57917ff3b0922.jpg",Jersey - Blue,$19.95
https://www.glassesshop.com/eyeglasses/fp1063,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201510/579180635823d.jpg",Lina - Blue,$29.95
https://www.glassesshop.com/eyeglasses/fp1062,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201510/579180646e674.jpg",Lina - Green,$29.95
https://www.glassesshop.com/eyeglasses/fz0781,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/13002759_36783.jpg",Horace - Black,$29.95
https://www.glassesshop.com/eyeglasses/fp0917,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201811/5be3f20111045.jpg",BowlingGreen - Black,$29.95
